646054928,-1497387657,-2143442585,3647075016.0,3221282816.0,5061658,3221284051.0,79088.0
-2128150495,-1980768513,147381982,1993371604.0,3758120960.0,17981216,3758125349.0,280956.0
151076952,1872459738,1721382786,4133924647.0,536870912.0,1258145,536871219.0,19658.0
10488326,2112834479,2102346153,3994940528.0,1073799168.0,2343959,1073799740.0,36624.0
1619789824,-140648515,-1760438339,224588374.0,2684362752.0,31799835,2684370515.0,496872.0
-641690936,-68165937,573524999,101983539.0,1610645504.0,32757685,1610653501.0,511838.0
167777666,1852298655,1684520989,3051104873.0,1610661888.0,9717675,1610664260.0,151838.0
50679811,-2099385,-52779196,1550854840.0,3758153728.0,21438378,3758158961.0,334974.0
271167695,1962670079,1691502384,3410381344.0,536928256.0,6910827,536929943.0,107981.0
1140950048,2092951485,952001437,2348555215.0,1610612736.0,15206344,1610616448.0,237599.0
173805603,-8552449,-182358052,883133400.0,2147540992.0,26654952,2147547499.0,416483.0
-2113845727,-1753256017,360589710,1827836240.0,2684411904.0,19274461,2684416609.0,301163.0
-1610088448,-88215577,1521872871,536280376.0,536928256.0,29364741,536935425.0,458824.0
1778915368,-68239880,-1847155248,85148359.0,2147483648.0,32889210,2147491677.0,513893.0
1090563202,-33554433,-1124117635,1043071744.0,1610670080.0,25405433,1610676282.0,396959.0
1049024,-78515748,-79564772,1425002031.0,0.0,22421603,5474.0,350337.0
-1876393843,-1174470705,701923138,1308696432.0,3221282816.0,23330241,3221288511.0,364535.0
1409810538,-137756674,-1547567212,2335580309.0,536887296.0,15307710,536891033.0,239182.0
-1610317806,-69730338,1540587468,237592873.0,3221274624.0,31698237,3221282362.0,495284.0
-1845450460,-201458761,1643991699,1282081993.0,2147532800.0,23538166,2147538546.0,367783.0
572555538,-12715106,-585270644,1423125729.0,2147532800.0,22436262,2147538277.0,350566.0
219259136,536870776,317611640,3792044679.0,536870912.0,3929082,536871871.0,61391.0
69380737,-1314877,-70695614,995431742.0,1073750016.0,25777621,1073756309.0,402775.0
335577248,-541721609,-877298857,552238415.0,2684354560.0,29240069,2684361698.0,456876.0
11014144,-16909805,-27923949,2365722109.0,2684370944.0,15072228,2684374623.0,235503.0
-1071361959,-205687847,865674112,500862630.0,2684362752.0,29641442,2684369988.0,463147.0
-536324603,-142606499,393718104,497388026.0,1073782784.0,29668588,1073790027.0,463571.0
604012720,801037053,197024333,3646766914.0,1073782784.0,5064065,1073784020.0,79126.0
311478346,-1074008577,-1385486923,3292796437.0,1610629120.0,7829459,1610631031.0,122335.0
16794689,1129275357,1112480668,3166479162.0,1610653696.0,8816313,1610655848.0,137754.0
-1862649600,-201343535,1661306065,1862550254.0,1610620928.0,19003258,1610625567.0,296925.0
72511521,1844640743,1772129222,4063069594.0,1073782784.0,1811700,1073783226.0,28307.0
33646596,2124642860,2090996264,2581366267.0,1610645504.0,13387508,1610648772.0,209179.0
39864584,-1343226581,-1383091165,1570714356.0,24576.0,21283226,29772.0,332550.0
553681152,1040036783,486355631,3398336245.0,536887296.0,7004930,536889006.0,109452.0
67442776,267893247,200450471,4069156770.0,2684395520.0,1764144,2684395950.0,27564.0
-1659887596,-537411777,1122475819,539738312.0,2147540992.0,29337726,2147548154.0,458401.0
489722024,1601951403,1112229379,2730897239.0,536870912.0,12219297,536873895.0,190926.0
1363346438,-10747913,-1374094351,648810969.0,1610661888.0,28485596,1610668842.0,445087.0
299663498,2147262367,1847598869,2216913268.0,2147508224.0,16234797,2147512187.0,253668.0
29432210,1206885371,1177453161,3157845093.0,3758112768.0,8883767,3758114936.0,138808.0
-2026758112,-2026115459,642653,2026119047.0,1610612736.0,17725376,1610617063.0,276959.0
134366210,-3940650,-138306860,587014509.0,1073758208.0,28968381,1073765280.0,452630.0
-1073372926,-539100770,534272156,979519209.0,2684403712.0,25901938,2684410035.0,404717.0
-1067843438,-545296745,522546693,832886125.0,1610629120.0,27047509,1610635723.0,422617.0
235552,-1098122755,-1098358307,3321128602.0,1610653696.0,7608114,1610655553.0,118876.0
1107378194,1205860731,98482537,3094873796.0,3758120960.0,9375730,3758123248.0,146495.0
-187692024,-50450452,137241572,186766327.0,3221225472.0,32095320,3221233307.0,501489.0
407896064,2105081605,1697185541,2728868090.0,40960.0,12235150,43947.0,191174.0
840044892,979097085,139052193,3320671875.0,1073774592.0,7611682,1073776450.0,118932.0
335593475,-143140741,-478734216,3417190380.0,536895488.0,6857632,536897162.0,107150.0
-1593311175,-1354910279,238400896,1490447942.0,536879104.0,21910307,536884453.0,342348.0
-1073666944,-386975845,686691099,387504246.0,3758104576.0,30527055,3758112028.0,476985.0
85170297,2109725183,2024554886,3528222336.0,1610670080.0,5990194,1610671542.0,93596.0
1614875116,-143266817,-1758141933,2594853889.0,2684403712.0,13282135,2684406954.0,207533.0
545523200,-1181878282,-1727401482,1181980733.0,2147500032.0,24320207,2147505969.0,380003.0
-492552192,-690273,491861919,408657142.0,2147491840.0,30361798,2147499252.0,474403.0
25167890,2042392318,2017224428,2789978477.0,2147500032.0,11757725,2147502902.0,183714.0
-1509949439,-279765681,1230183758,1504635834.0,536911872.0,21799464,536917194.0,340616.0
369265272,-13705219,-382970491,550859910.0,1073750016.0,29250838,1073757157.0,457044.0
0,0,0,4294967295.0,0.0,0,0.0,0.0
1,-1,-2,0.0,3758153728.0,33554431,3758161919.0,524287.0
39471121,1071639989,1032168868,4171510506.0,1610653696.0,964506,1610653931.0,15070.0
